id,fecha,year,month,month_name,day_of_week,is_weekend,week,hora,franja_horaria,tipo_venta,metodo_pago_clean,total,descuento,iva,propina
295,2024-04-17,2024,4,April,Wednesday,False,16,17,tarde,Llevar,Debito,5000,0,798,0
296,2024-04-17,2024,4,April,Wednesday,False,16,17,tarde,Llevar,Debito,3700,0,591,0
297,2024-04-17,2024,4,April,Wednesday,False,16,17,tarde,Llevar,Debito,4000,0,639,0
298,2024-04-17,2024,4,April,Wednesday,False,16,17,tarde,Llevar,Efectivo,13700,0,2187,0
299,2024-04-17,2024,4,April,Wednesday,False,16,17,tarde,Llevar,Debito,6200,0,990,0
300,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,2000,0,0,0
301,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Efectivo,750,0,119,0
302,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Servir,Debito,11900,0,1900,0
303,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,4900,100,782,0
304,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,3000,0,479,0
305,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,12500,0,1996,0
306,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,4000,0,639,0
307,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Servir,Debito,14500,0,2315,0
308,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,2000,0,319,0
309,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Credito,6239,0,996,0
310,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,2000,0,319,0
311,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Servir,Debito,15300,0,2443,0
312,2024-04-17,2024,4,April,Wednesday,False,16,18,tarde,Llevar,Debito,3000,0,479,0
313,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Debito,6000,0,958,0
314,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Debito,5500,0,878,0
315,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Debito,19900,0,3177,0
316,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Credito,6200,0,990,0
317,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Debito,1000,0,160,0
318,2024-04-17,2024,4,April,Wednesday,False,16,19,cierre,Llevar,Debito,3600,0,575,0
319,2024-04-18,2024,4,April,Thursday,False,16,10,manana,Llevar,Debito,89270,0,0,0
320,2024-04-18,2024,4,April,Thursday,False,16,14,almuerzo,Servir,Debito,5700,0,910,0
321,2024-04-18,2024,4,April,Thursday,False,16,14,almuerzo,Servir,Debito,4500,0,718,0
322,2024-04-18,2024,4,April,Thursday,False,16,15,almuerzo,Servir,Debito,10600,0,0,0
323,2024-04-18,2024,4,April,Thursday,False,16,15,almuerzo,Llevar,Debito,6900,0,1102,0
324,2024-04-18,2024,4,April,Thursday,False,16,15,almuerzo,Llevar,Debito,2700,0,431,0
325,2024-04-18,2024,4,April,Thursday,False,16,15,almuerzo,Servir,Efectivo,5600,0,894,560
326,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Servir,Efectivo,2000,0,0,0
327,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Servir,Debito,8000,0,1277,0
328,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,5300,0,846,0
329,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,9900,0,1581,0
330,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,1848,0,295,0
331,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,2000,0,0,0
332,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Credito,11100,0,1772,0
333,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,8800,0,1405,0
334,2024-04-18,2024,4,April,Thursday,False,16,16,tarde,Llevar,Debito,6700,0,1070,0
335,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Servir,Efectivo,9900,0,1581,0
336,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Llevar,Debito,7700,0,1229,0
337,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Llevar,Efectivo,1000,0,160,0
338,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Llevar,Debito,13000,0,2076,0
339,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Llevar,Efectivo,2000,0,319,0
340,2024-04-18,2024,4,April,Thursday,False,16,17,tarde,Servir,Debito,19000,0,3034,1900
341,2024-04-18,2024,4,April,Thursday,False,16,18,tarde,Llevar,Debito,6300,0,1006,0
342,2024-04-18,2024,4,April,Thursday,False,16,18,tarde,Llevar,Efectivo,10400,0,1661,0
343,2024-04-18,2024,4,April,Thursday,False,16,18,tarde,Llevar,Credito,2500,0,0,0
344,2024-04-18,2024,4,April,Thursday,False,16,18,tarde,Servir,Debito,6800,0,1086,0
345,2024-04-18,2024,4,April,Thursday,False,16,18,tarde,Servir,Debito,12200,0,1948,1220
346,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Llevar,Debito,6100,0,974,0
347,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Llevar,Debito,6200,0,990,0
348,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Servir,Debito,10900,0,1740,0
349,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Llevar,Efectivo,3100,0,495,0
350,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Servir,Debito,17100,0,2730,0
351,2024-04-18,2024,4,April,Thursday,False,16,19,cierre,Servir,Debito,13200,0,2108,0
352,2024-04-18,2024,4,April,Thursday,False,16,20,cierre,Llevar,Debito,6500,0,0,0
353,2024-04-18,2024,4,April,Thursday,False,16,20,cierre,Llevar,Debito,1500,0,0,0
354,2024-04-18,2024,4,April,Thursday,False,16,20,cierre,Servir,Debito,4200,0,671,0
355,2024-04-18,2024,4,April,Thursday,False,16,20,cierre,Llevar,Debito,1500,0,239,0
356,2024-04-18,2024,4,April,Thursday,False,16,20,cierre,Servir,Debito,10000,0,0,0
357,2024-04-19,2024,4,April,Friday,False,16,9,apertura,Servir,Debito,74580,0,0,0
358,2024-04-19,2024,4,April,Friday,False,16,13,almuerzo,Llevar,Debito,5400,0,862,0
359,2024-04-19,2024,4,April,Friday,False,16,14,almuerzo,Llevar,Debito,5000,0,798,0
360,2024-04-19,2024,4,April,Friday,False,16,15,almuerzo,Llevar,Debito,16000,0,2555,0
361,2024-04-19,2024,4,April,Friday,False,16,15,almuerzo,Llevar,Debito,6000,0,958,0
362,2024-04-19,2024,4,April,Friday,False,16,15,almuerzo,Llevar,Debito,3400,0,0,0
363,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,2800,0,0,0
364,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,2000,0,319,0
365,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,11500,0,1836,0
366,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Credito,5434,0,868,0
367,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,11000,0,1756,0
368,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,3000,0,479,0
369,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,12400,0,1980,0
370,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Efectivo,5300,0,846,0
371,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Servir,Debito,18900,0,3018,0
372,2024-04-19,2024,4,April,Friday,False,16,16,tarde,Llevar,Debito,2900,0,463,0
373,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Llevar,Debito,19600,0,3129,0
374,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Llevar,Debito,12900,0,2060,0
375,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Llevar,Debito,1600,0,255,0
376,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Llevar,Credito,2000,0,319,0
377,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Llevar,Credito,2000,0,319,0
378,2024-04-19,2024,4,April,Friday,False,16,17,tarde,Servir,Debito,13500,0,2155,0
379,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Debito,7800,0,1245,0
380,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Debito,10700,0,1708,0
381,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Efectivo,3000,0,479,0
382,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Debito,10105,0,1613,0
383,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Debito,2178,0,348,0
384,2024-04-19,2024,4,April,Friday,False,16,18,tarde,Llevar,Efectivo,2000,0,319,0
385,2024-04-19,2024,4,April,Friday,False,16,19,cierre,Llevar,Debito,10000,0,1597,0
386,2024-04-19,2024,4,April,Friday,False,16,19,cierre,Llevar,Efectivo,8400,0,1341,0
387,2024-04-19,2024,4,April,Friday,False,16,19,cierre,Servir,Debito,12500,0,1996,0
388,2024-04-19,2024,4,April,Friday,False,16,19,cierre,Llevar,Debito,4400,0,703,0
389,2024-04-19,2024,4,April,Friday,False,16,20,cierre,Llevar,Debito,1000,0,0,0
390,2024-04-20,2024,4,April,Saturday,True,16,0,apertura,Servir,Debito,4200,0,0,0
391,2024-04-20,2024,4,April,Saturday,True,16,0,apertura,Servir,Debito,39500,0,0,0
392,2024-04-20,2024,4,April,Saturday,True,16,13,almuerzo,Llevar,Debito,8000,0,1277,0
393,2024-04-20,2024,4,April,Saturday,True,16,14,almuerzo,Servir,Debito,22000,0,3513,0
394,2024-04-20,2024,4,April,Saturday,True,16,15,almuerzo,Llevar,Debito,5400,100,862,0
395,2024-04-20,2024,4,April,Saturday,True,16,15,almuerzo,Llevar,Efectivo,2700,0,431,0
396,2024-04-20,2024,4,April,Saturday,True,16,15,almuerzo,Llevar,Debito,3400,0,543,0
397,2024-04-20,2024,4,April,Saturday,True,16,15,almuerzo,Llevar,Debito,14930,0,2384,0
398,2024-04-20,2024,4,April,Saturday,True,16,15,almuerzo,Llevar,Credito,5800,0,926,0
399,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Llevar,Debito,6600,0,0,0
400,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Llevar,Efectivo,3300,0,527,0
401,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Llevar,Debito,3300,0,527,0
402,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Llevar,Debito,5500,0,878,0
403,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Servir,Debito,13300,0,2124,0
404,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Servir,Debito,15900,0,2539,0
405,2024-04-20,2024,4,April,Saturday,True,16,16,tarde,Llevar,Debito,9500,0,0,0
406,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Servir,Debito,15000,0,2395,0
407,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Servir,Debito,11800,0,1884,0
408,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Llevar,Efectivo,2700,0,431,0
409,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Llevar,Debito,9400,0,1501,0
410,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Servir,Debito,20301,0,3241,0
411,2024-04-20,2024,4,April,Saturday,True,16,17,tarde,Llevar,Debito,7000,0,1118,0
412,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Llevar,Debito,9400,0,1501,0
413,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Llevar,Debito,3000,0,479,0
414,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Llevar,Credito,5000,0,798,0
415,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Llevar,Efectivo,6000,0,958,0
416,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Servir,Debito,11000,0,1756,0
417,2024-04-20,2024,4,April,Saturday,True,16,18,tarde,Servir,Sodexo,20800,0,3321,2080
418,2024-04-20,2024,4,April,Saturday,True,16,19,cierre,Servir,Debito,1400,0,224,0
419,2024-04-20,2024,4,April,Saturday,True,16,19,cierre,Servir,Debito,13000,0,2076,0
420,2024-04-20,2024,4,April,Saturday,True,16,19,cierre,Llevar,Debito,13300,0,2124,0
421,2024-04-20,2024,4,April,Saturday,True,16,19,cierre,Llevar,Debito,5600,0,894,0
422,2024-04-20,2024,4,April,Saturday,True,16,20,cierre,Llevar,Credito,6300,0,1006,0
423,2024-04-22,2024,4,April,Monday,False,17,16,tarde,Llevar,Efectivo,1500,0,239,0
424,2024-04-22,2024,4,April,Monday,False,17,16,tarde,Llevar,Debito,9400,0,1501,0
425,2024-04-22,2024,4,April,Monday,False,17,16,tarde,Llevar,Debito,3300,0,527,0
426,2024-04-22,2024,4,April,Monday,False,17,17,tarde,Servir,Debito,13300,0,2124,0
427,2024-04-22,2024,4,April,Monday,False,17,17,tarde,Servir,Debito,14000,0,2235,0
428,2024-04-22,2024,4,April,Monday,False,17,17,tarde,Llevar,Debito,3100,0,495,0
429,2024-04-22,2024,4,April,Monday,False,17,17,tarde,Llevar,Credito,5800,0,926,0
430,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Debito,11100,0,1772,0
431,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Debito,1000,0,160,0
432,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Debito,6000,100,958,0
433,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Efectivo,10000,0,1597,0
434,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Debito,3000,0,479,0
435,2024-04-22,2024,4,April,Monday,False,17,18,tarde,Llevar,Efectivo,1500,0,239,0
436,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,4000,0,639,0
437,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Efectivo,3000,0,479,0
438,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,11600,0,1852,0
439,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Efectivo,2700,0,0,0
440,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,2000,0,319,0
441,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,1000,0,160,0
442,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,6300,0,0,0
443,2024-04-22,2024,4,April,Monday,False,17,19,cierre,Llevar,Debito,5800,0,926,0
444,2024-04-22,2024,4,April,Monday,False,17,20,cierre,Llevar,Debito,4000,0,639,0
445,2024-04-22,2024,4,April,Monday,False,17,20,cierre,Llevar,Debito,3700,0,591,0
446,2024-04-22,2024,4,April,Monday,False,17,20,cierre,Llevar,Debito,4300,0,687,0
447,2024-04-23,2024,4,April,Tuesday,False,17,13,almuerzo,Llevar,Efectivo,1000,0,160,0
448,2024-04-23,2024,4,April,Tuesday,False,17,14,almuerzo,Servir,Debito,13000,0,2076,0
449,2024-04-23,2024,4,April,Tuesday,False,17,15,almuerzo,Servir,Debito,9000,0,1437,0
450,2024-04-23,2024,4,April,Tuesday,False,17,15,almuerzo,Llevar,Debito,3000,0,479,0
451,2024-04-23,2024,4,April,Tuesday,False,17,15,almuerzo,Llevar,Transferencia,81880,0,0,0
452,2024-04-23,2024,4,April,Tuesday,False,17,15,almuerzo,Servir,Debito,9000,0,1437,0
453,2024-04-23,2024,4,April,Tuesday,False,17,16,tarde,Llevar,Debito,4600,0,0,0
454,2024-04-23,2024,4,April,Tuesday,False,17,16,tarde,Llevar,Debito,5000,0,798,0
455,2024-04-23,2024,4,April,Tuesday,False,17,16,tarde,Llevar,Debito,3300,0,527,0
456,2024-04-23,2024,4,April,Tuesday,False,17,16,tarde,Llevar,Debito,13965,0,2230,0
457,2024-04-23,2024,4,April,Tuesday,False,17,16,tarde,Servir,Debito,11900,0,1900,1190
458,2024-04-23,2024,4,April,Tuesday,False,17,17,tarde,Llevar,Efectivo,3100,0,495,0
459,2024-04-23,2024,4,April,Tuesday,False,17,17,tarde,Llevar,Efectivo,2900,0,463,0
460,2024-04-23,2024,4,April,Tuesday,False,17,17,tarde,Llevar,Debito,9600,0,1533,0
461,2024-04-23,2024,4,April,Tuesday,False,17,17,tarde,Llevar,Efectivo,4800,0,766,0
462,2024-04-23,2024,4,April,Tuesday,False,17,17,tarde,Llevar,Debito,8400,0,1341,0
463,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Servir,Efectivo,27200,0,4343,2720
464,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,1400,0,0,0
465,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,3000,0,479,0
466,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,4270,0,682,0
467,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Credito,3600,0,0,0
468,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,2000,0,319,0
469,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,4100,0,655,0
470,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Debito,9000,0,1437,0
471,2024-04-23,2024,4,April,Tuesday,False,17,18,tarde,Llevar,Efectivo,1800,0,287,0
472,2024-04-23,2024,4,April,Tuesday,False,17,19,cierre,Llevar,Efectivo,4000,0,639,0
473,2024-04-23,2024,4,April,Tuesday,False,17,19,cierre,Llevar,Efectivo,1000,0,160,0
474,2024-04-23,2024,4,April,Tuesday,False,17,19,cierre,Llevar,Debito,2800,200,447,0
475,2024-04-23,2024,4,April,Tuesday,False,17,19,cierre,Servir,Debito,22900,0,3656,0
476,2024-04-23,2024,4,April,Tuesday,False,17,20,cierre,Llevar,Credito,2800,0,447,0
477,2024-04-24,2024,4,April,Wednesday,False,17,15,almuerzo,Llevar,Debito,6300,0,1006,0
478,2024-04-24,2024,4,April,Wednesday,False,17,15,almuerzo,Servir,Debito,26100,0,4167,2610
479,2024-04-24,2024,4,April,Wednesday,False,17,16,tarde,Llevar,Efectivo,2000,0,319,0
480,2024-04-24,2024,4,April,Wednesday,False,17,16,tarde,Llevar,Debito,5200,0,830,0
481,2024-04-24,2024,4,April,Wednesday,False,17,17,tarde,Llevar,Efectivo,1500,0,239,0
482,2024-04-24,2024,4,April,Wednesday,False,17,17,tarde,Llevar,Debito,2000,0,319,0
483,2024-04-24,2024,4,April,Wednesday,False,17,17,tarde,Llevar,Credito,1600,0,255,0
484,2024-04-24,2024,4,April,Wednesday,False,17,17,tarde,Llevar,Debito,6100,0,974,0
485,2024-04-24,2024,4,April,Wednesday,False,17,17,tarde,Servir,Debito,10500,0,1676,0
486,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,13100,0,2092,0
487,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,6600,0,1054,0
488,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Servir,Efectivo,6200,0,990,0
489,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Servir,Debito,11700,0,1868,0
490,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,6100,0,974,0
491,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,2800,0,447,0
492,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Efectivo,1400,0,224,0
493,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,15300,0,2443,0
494,2024-04-24,2024,4,April,Wednesday,False,17,18,tarde,Llevar,Debito,2700,300,431,0
495,2024-04-24,2024,4,April,Wednesday,False,17,19,cierre,Llevar,Debito,9200,0,1469,0
496,2024-04-24,2024,4,April,Wednesday,False,17,19,cierre,Llevar,Credito,7700,0,1229,0
497,2024-04-25,2024,4,April,Thursday,False,17,15,almuerzo,Llevar,Debito,4000,0,639,0
498,2024-04-25,2024,4,April,Thursday,False,17,15,almuerzo,Llevar,Efectivo,2000,0,319,0
499,2024-04-25,2024,4,April,Thursday,False,17,15,almuerzo,Llevar,Debito,1000,0,160,0
500,2024-04-25,2024,4,April,Thursday,False,17,15,almuerzo,Llevar,Debito,2726,0,435,0
501,2024-04-25,2024,4,April,Thursday,False,17,16,tarde,Llevar,Debito,9900,0,1581,0
502,2024-04-25,2024,4,April,Thursday,False,17,17,tarde,Llevar,Efectivo,2000,0,319,0
503,2024-04-25,2024,4,April,Thursday,False,17,17,tarde,Servir,Debito,19100,0,3050,1910
504,2024-04-25,2024,4,April,Thursday,False,17,17,tarde,Llevar,Efectivo,2700,0,431,0
505,2024-04-25,2024,4,April,Thursday,False,17,17,tarde,Llevar,Debito,2000,0,319,0
506,2024-04-25,2024,4,April,Thursday,False,17,17,tarde,Servir,Credito,21400,0,3417,2140
507,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Efectivo,1500,0,239,0
508,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Servir,Debito,6800,0,1086,680
509,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Credito,4278,0,683,0
510,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Debito,7021,0,1121,0
511,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Credito,4800,0,766,0
512,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Credito,2800,0,447,0
513,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Llevar,Efectivo,3000,0,479,0
514,2024-04-25,2024,4,April,Thursday,False,17,18,tarde,Servir,Debito,9700,0,1549,0
515,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,14000,0,2235,0
516,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,5400,0,862,0
517,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,1460,0,233,0
518,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Servir,Debito,18900,0,3018,1890
519,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,2500,0,399,0
520,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,3100,0,495,0
521,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Efectivo,2200,0,351,0
522,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Credito,1487,0,237,0
523,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Debito,6200,0,990,0
524,2024-04-25,2024,4,April,Thursday,False,17,19,cierre,Llevar,Credito,2800,0,447,0
525,2024-04-25,2024,4,April,Thursday,False,17,20,cierre,Llevar,Debito,3000,0,479,0
526,2024-04-26,2024,4,April,Friday,False,17,10,manana,Delivery,Efectivo,12400,0,0,0
527,2024-04-26,2024,4,April,Friday,False,17,11,manana,Llevar,Debito,4500,0,718,0
528,2024-04-26,2024,4,April,Friday,False,17,14,almuerzo,Llevar,Debito,5500,0,878,0
529,2024-04-26,2024,4,April,Friday,False,17,14,almuerzo,Servir,Debito,12000,0,0,0
530,2024-04-26,2024,4,April,Friday,False,17,15,almuerzo,Llevar,Debito,4800,0,766,0
531,2024-04-26,2024,4,April,Friday,False,17,15,almuerzo,Llevar,Debito,4535,0,724,0
532,2024-04-26,2024,4,April,Friday,False,17,15,almuerzo,Servir,Debito,9800,0,1565,0
533,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Llevar,Debito,7400,0,1182,0
534,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Servir,Debito,22500,0,3592,0
535,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Llevar,Debito,8000,0,1277,0
536,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Llevar,Efectivo,1000,0,160,0
537,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Llevar,Debito,6000,0,958,0
538,2024-04-26,2024,4,April,Friday,False,17,16,tarde,Llevar,Debito,5500,0,878,0
539,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Llevar,Credito,6700,0,0,0
540,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Servir,Efectivo,10300,0,1645,700
541,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Llevar,Debito,8000,0,0,0
542,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Llevar,Debito,2900,0,463,0
543,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Llevar,Debito,10400,0,1661,0
544,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Llevar,Efectivo,2000,0,319,0
545,2024-04-26,2024,4,April,Friday,False,17,17,tarde,Servir,Efectivo,9400,0,1501,0
548,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Servir,Debito,34200,0,5461,0
549,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Servir,Transferencia,14800,0,2363,0
550,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,5800,0,926,0
551,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,7000,0,0,0
552,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,9400,0,1501,0
553,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,4700,0,750,0
554,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,4500,0,718,0
555,2024-04-26,2024,4,April,Friday,False,17,18,tarde,Llevar,Debito,11000,0,1756,0
556,2024-04-26,2024,4,April,Friday,False,17,19,cierre,Servir,Debito,38500,0,6147,0
557,2024-04-26,2024,4,April,Friday,False,17,19,cierre,Servir,Debito,7800,0,1245,0
558,2024-04-26,2024,4,April,Friday,False,17,19,cierre,Servir,Debito,12100,0,1932,0
559,2024-04-26,2024,4,April,Friday,False,17,19,cierre,Llevar,Debito,3500,0,559,0
